"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"INPP5K",346.564956181854,0.115045891984664,0.13092622525047,0.878707774279555,0.379559742316846,0.736292814816036
"SF3B1",5220.45770740022,0.176751765410412,0.201183010058789,0.878562088114507,0.379638759372983,0.736373671965159
"SLC18A1",5.21648959375271,0.77247526919242,0.879306044480841,0.87850558294354,0.379669409289932,0.736373671965159
"RGS18",22.6651469377153,-0.52480501863058,0.597416042187759,-0.8784581959144,0.379695114455762,0.736373671965159
"CTD-3229J4.1",3.52713563830716,0.682731838861396,0.777338372325019,0.878294270768269,0.37978404415319,0.736485564362865
"OR7E109P",1.10860180823506,-1.81164757766379,2.06330747457784,-0.878030831558181,0.379926987239496,NA
"USP17L21",97.8278639517318,-0.273985221977502,0.312063084271602,-0.877980241133044,0.379954441575574,0.736670149900693
"TNNI3",2.10997910235787,-1.28573126304357,1.46445406841495,-0.877959432647263,0.379965734247394,NA
"RP11-115N4.1",487.953671229318,0.202019874307376,0.230112755150272,0.87791688981104,0.379988822695705,0.736670149900693
"PSMC5",571.242405072123,-0.221172173569795,0.251946335284713,-0.877854299090552,0.380022792911033,0.736670149900693
"MRPS26",171.062139814827,0.21688552088247,0.247080213545255,0.877793967272681,0.380055538906116,0.736670149900693
"TRMT11",3558.92177082768,0.201224758430098,0.229242663127112,0.877780582746597,0.380062803792565,0.736670149900693
"RP11-402G3.5",659.699922502628,-0.274027598966704,0.312184886323446,-0.877773431615749,0.380066685336186,0.736670149900693
"TRBV17",2.56444372832566,1.30223584137282,1.48389251945875,0.877580973214834,0.380171158480108,NA
"TSPAN16",1.00114148195537,-1.29593527811831,1.47701944036662,-0.877398931050388,0.380269993566982,NA
"RNF217-AS1",463.738406074968,-0.218703852507575,0.249337641361448,-0.877139333288771,0.380410962769399,0.737276844578305
"GATA4",2.61995140820057,-1.06285954592291,1.21173803878919,-0.877136403991205,0.380412553647109,NA
"RP11-739P6.2",0.820504538623148,2.0352075490861,2.32038784416413,0.877098005061838,0.380433408171674,NA
"UHRF1BP1",3178.66915188657,0.142403051645166,0.162368989118749,0.877033554363134,0.380468413035795,0.737327583707652
"F11",81.8954122847254,0.291342970224253,0.332280861128567,0.876797325114449,0.380596732251086,0.737515643470444
"NHEG1",2.57788766034728,-0.819987225096028,0.935304348694704,-0.876706310882002,0.380646178078119,NA
"FZD10",0.550176856262844,2.65859912189327,3.03291040004343,0.876583469744176,0.380712920948015,NA
"SYCP1",38.5866782754252,0.229222095568628,0.261502367055912,0.876558396580853,0.380726544750297,0.737706565754562
"OR2W2P",8.20121930946089,-0.654768068777527,0.747123761706048,-0.876385014555517,0.380820762135476,0.737770914188777
"RP11-544A12.8",1020.13402721751,-0.206481398340153,0.235606583938069,-0.876382123491204,0.380822333287739,0.737770914188777
"GCSAML",61.3397627865777,0.483060932083157,0.551238966626573,0.876318550263878,0.380856883238276,0.73777723051884
"KCNIP2",1234.14265229864,-0.261319193933343,0.29825524134561,-0.876159603279306,0.380943274100035,0.737883961226052
"RBMX2P4",2.06357622466838,0.909670026557144,1.03850075190976,0.875945467429174,0.381059680236406,NA
"LRRC20",1106.95032363109,-0.206474141120969,0.235734972654714,-0.875874032587417,0.38109851770369,0.738124030633753
"NOXRED1",482.031132256405,0.198400336061971,0.226540718415522,0.875782232216924,0.381148431004773,0.738127604841831
"RP11-673D15.7",379.003763892082,0.223269367030422,0.254944867159447,0.87575548987533,0.381162971990082,0.738127604841831
"POLR2J3",315.021873034572,-0.100146525901642,0.114363156536326,-0.875688717719434,0.381199280429733,0.738137294346117
"RCOR2",53.2902218244063,0.316377954138056,0.361351510203807,0.875540699856532,0.38127977510607,0.738188618755945
"RP11-463D19.2",126.417088300048,0.307592240510249,0.351338288132348,0.875487388936043,0.381308769062919,0.738188618755945
"BBOX1-AS1",35.7333972818727,0.685817818867596,0.783434075338304,0.875399526847802,0.381356557152161,0.738188618755945
"DGCR2",2882.33453981031,0.133028625676013,0.151970328593628,0.875359202727889,0.381378490625438,0.738188618755945
"ZNF75D",2103.39182099311,-0.183964687537716,0.210160774007972,-0.875352160297704,0.381382321289492,0.738188618755945
"KBTBD8",135.088591234376,0.309991974860734,0.35415776401973,0.875293460581778,0.381414251369852,0.738189824595726
"RPL12L3",3.0408515365284,0.64224200069736,0.733806721650122,0.875219566336407,0.381454448942807,NA
"MAT2A",3267.21671239253,0.131099485328219,0.149809969136002,0.875105215522755,0.381516659522567,0.738327422429629
"NTF6G",118.722172093322,-0.201823544348223,0.230687399420355,-0.874878926440464,0.381639786528571,0.738505090402723
"HNRNPF",710.61729799565,0.132171544656076,0.151091037455702,0.874780839960989,0.381693164306631,0.738547769668969
"RP11-679C8.2",1.22687833396328,1.3080934048813,1.49573112960973,0.874551166975184,0.381818168193827,NA
"CCDC74B",22.5172711259311,0.273703117038046,0.312990664563201,0.874476935023018,0.381858575714151,0.738753897607176
"LINC00471",55.2383086678284,-0.28639606817868,0.327508927107322,-0.874467974684641,0.381863453374176,0.738753897607176
"KRT18P58",94.6442540274914,-0.315811180224563,0.361203139579254,-0.874331215925848,0.381937904271366,0.738753897607176
"RP11-927P21.9",1.76809014851525,-0.88695071574803,1.01448591387361,-0.874285885706769,0.38196258381788,NA
"RP11-204E4.3",429.297760017326,0.319488006215289,0.365444153570923,0.874245772147193,0.381984424026406,0.738753897607176
"NUDT2",239.890256134787,-0.232702051291984,0.266176021943829,-0.874241224256823,0.381986900216857,0.738753897607176
"RP11-115J23.1",135.703224479958,-0.16582426368425,0.18967910428478,-0.874235801089008,0.381989852982601,0.738753897607176
"SGIP1",31755.1760109926,-0.0743932305690996,0.0851016363780193,-0.87416921384034,0.382026109049609,0.738753897607176
"RP11-449D8.5",154.626701116216,-0.219483104890853,0.25108900662927,-0.874124709151116,0.382050342568468,0.738753897607176
"KIF25",116.62098323297,-0.901551292207928,1.03156136056857,-0.873967683038282,0.382135853343003,0.738858654036463
"TAOK3",10154.1481851271,0.11882361131194,0.135976992583953,0.873850855603953,0.382199480976663,0.738912650960502
"RABL2A",2075.43351100693,0.159759025907827,0.182832207255019,0.873801330227292,0.382226455904205,0.738912650960502
"CTC-340A15.2",1.52301993169749,1.03457703493144,1.1841392981522,0.873695380725776,0.382284167212158,NA
"RP11-64C12.4",1.1206989258456,-1.39212219943979,1.59345450317349,-0.873650422191071,0.382308658001263,NA
"RP11-467J12.2",68.0646056287409,0.401573630856167,0.459673252506662,0.873606694899758,0.382332479003548,0.739010224263722
"SEPT7P3",185.090820280917,0.349262744045555,0.399801311372655,0.873590791501949,0.382341142808962,0.739010224263722
"RP11-43D4.2",3.08919862509004,0.641084458599689,0.733850474566776,0.873590030691402,0.38234155728407,NA
"TFG",2953.10838338379,0.150848050537778,0.172686687635492,0.873536070459515,0.382370954494143,0.739010224263722
"STIM1",6777.6007126368,0.0953958939616401,0.109221997955912,0.873412826600619,0.382438102204596,0.739079420693563
"UBA2",2288.24303331407,0.0917315676509038,0.10505767303898,0.873154382706234,0.382578935254696,0.739290994457506
"SPAG6",467.843525755908,0.238938217310947,0.273720769218899,0.872926880896875,0.382702933431964,0.739470004703128
"RAB17",114.135722799272,0.255078082556055,0.292243968538485,0.872825823683215,0.382758021817901,0.739506385079166
"LINC00544",8.89229729597918,-0.59826395661307,0.685471508619398,-0.872777276794521,0.382784487463048,0.739506385079166
"JADE1",1052.12564980211,-0.167333097782812,0.191783720092571,-0.872509396011521,0.382930544541316,0.739697669265035
"ANKS1B",199544.60714218,0.154011169590259,0.176521023008491,0.872480608628985,0.382946242364743,0.739697669265035
"GPX4",106.483545054771,-0.267231624725138,0.306395899212165,-0.872177550066011,0.383111524793337,0.739956310870093
"MTERF2",701.474940178521,-0.164858317878936,0.189054654523516,-0.872014065426938,0.383200704377246,0.740067934188802
"CSRP3",93.7282530363541,-0.27394635152666,0.314191833232993,-0.871907931876484,0.383258606200089,0.740083938470332
"C1orf127",3.20890945062722,-0.752604686934771,0.863193784768093,-0.871883811277635,0.383271766091065,0.740083938470332
"AC012354.6",1.31713659559272,1.41649479202274,1.62485170090327,0.871768661247855,0.38333459429243,NA
"RP11-20E23.1",0.550770400537412,2.64436420388985,3.03343025358845,0.871740565243472,0.383349925001843,NA
"AP005901.1",115.651897915681,0.238646116856604,0.273768411279496,0.871708009486036,0.383367689664916,0.740141316343542
"C20orf194",13366.2354706723,0.0862037192112554,0.0988918740259527,0.871696689544305,0.383373866722751,0.740141316343542
"CDIP1",398.627952699583,0.219663598071375,0.252006988917577,0.87165677037322,0.383395650274397,0.740141316343542
"RP11-1012A1.10",3.11738771507127,1.02922307862012,1.18119243786194,0.871342421124119,0.383567214467394,NA
"UBE2J2",488.973117188935,0.223457615297099,0.256455744390747,0.871330122972912,0.383573927455281,0.740371285376111
"ZCCHC2",3801.05508093162,0.127520435877831,0.146363472344088,0.87125861279132,0.383612962957643,0.740371285376111
"Xist_exon1",8.97251379659306,1.08030009421571,1.23998621915173,0.871219435773037,0.383634349679066,0.740371285376111
"ZEB1-AS1",1214.34723970699,-0.289465899060187,0.332267101116035,-0.871184351649366,0.383653502710234,0.740371285376111
"AC007875.2",19.8288901192697,0.428509642196818,0.491889119715197,0.871150885477858,0.383671773018817,0.740371285376111
"RP11-624A21.1",1.01058991514578,-1.84820609012535,2.12182374541519,-0.871046001874065,0.383729035956232,NA
"RP11-267M23.7",72.4625451653019,0.283224506899529,0.325209218699946,0.870899379887647,0.383809095422491,0.740515098198112
"RP11-283C24.2",434.068892437101,0.237401519742957,0.272593519667705,0.870899352385019,0.383809110440609,0.740515098198112
"TMIGD1",1.5482566848502,-1.17758774029414,1.35227337182402,-0.87082077102927,0.383852022139529,NA
"RP11-1217F2.7",1.1434017315111,-1.36921421102756,1.57242576218687,-0.87076556741433,0.383882169480161,NA
"BRD4",8467.65665779351,0.0775881047844122,0.0891091914763051,0.870708212014734,0.383913493470627,0.740655887951556
"INSM2",7.13934524783684,-0.706394412954193,0.811396035655837,-0.870591402856962,0.383977292283076,0.740684022496463
"SGMS1-AS1",128.302459626886,-0.306498051327966,0.352067368168375,-0.870566485393171,0.383990902540259,0.740684022496463
"RP11-536C10.15",2.74179520151017,0.917500825392574,1.05401168987178,0.870484487230108,0.38403569313513,NA
"AC079630.4",22.7176981749473,-0.507473069158831,0.583137610593907,-0.870245821808656,0.384166079692507,0.740961308226554
"RP11-4B14.3",129.134324397594,-0.25671264377218,0.295081623251392,-0.869971640197588,0.384315902714727,0.741031124417598
"RP11-196G11.6",44.8630991668812,-0.405329691077828,0.465923346057133,-0.869949304983154,0.384328109080385,0.741031124417598
"RP11-473M20.5",14.3058047240579,-0.618549798330051,0.711083643849991,-0.869869253328711,0.384371859870708,0.741031124417598
"CTD-2583A14.10",137.795604247529,0.151295361451631,0.173932592556625,0.869850550881519,0.384382081795511,0.741031124417598
"MIR7111",7.19257366913934,-0.402216784156445,0.462408426731537,-0.869830134799776,0.384393240506498,0.741031124417598
"NFIA",15730.9590520873,0.222146395068286,0.255398431560793,0.869803286224989,0.384407915293208,0.741031124417598
"TALDO1",360.249067357591,0.111413599919799,0.12809443910057,0.869777023125302,0.384422270404854,0.741031124417598
"PTPRE",14272.2096008602,0.162459208368535,0.186803167732427,0.869681228324984,0.384474633532789,0.741071477484642
"CEP290",7873.77462242745,0.185885707088302,0.213784427958553,0.869500687507229,0.384573332187803,0.741156168851215
"RN7SL51P",2207.59658138482,-0.248449428479632,0.285758838953739,-0.869437422790808,0.384607921619724,0.741156168851215
"RP11-585K6.2",31.3695600796565,0.501503481934162,0.576852495917569,0.869379062209736,0.384639831445536,0.741156168851215
"BCDIN3D",46.2395747002974,-0.38325270514578,0.440858119434982,-0.869333439150377,0.384664777901796,0.741156168851215
"PIGFP1",1.10866057047737,-1.74745720622058,2.01013597189796,-0.86932288693418,0.384670547940705,NA
"RBFOX2",2741.01673719103,0.145508667263162,0.167388635504732,0.869286417350887,0.384690490217433,0.741156168851215
"AC093639.1",73.1355443695589,0.302909037903412,0.348489408506368,0.869205865399714,0.384734539829804,0.741156168851215
"RP11-1399P15.1",169.306555900865,0.177490244984282,0.204199912840404,0.869198436548809,0.384738602431777,0.741156168851215
"PRODH",5.38606382316644,0.718309533353329,0.826538238961449,0.869057836036588,0.384815497320748,0.741243739181922
"CARTPT",94.2362133181489,0.999015696181852,1.14991516530807,0.868773389830203,0.384971090632896,0.741446273453991
"RP11-432M8.13",8.44039640394397,0.72989376758775,0.840164862750819,0.868750646388584,0.384983533054719,0.741446273453991
"AC006925.1",2.55586473164446,-0.930478937229812,1.07108462680825,-0.868725882101929,0.384997081314675,NA
"ZNF623",56.4177523294459,0.32491628439696,0.374077809405539,0.868579413767679,0.385077218436673,0.741566133087088
"PYROXD2",370.942706672046,0.274597931112103,0.31632580026784,0.86808578648847,0.385347371481072,0.742003734248416
"RP11-787D11.1",6.09373834309527,0.736682344161074,0.848672628941775,0.868040654356506,0.385372077236339,0.742003734248416
"NMUR1",12.2374499069694,-0.808262660815041,0.93121544702797,-0.867965263457194,0.385413349085447,0.742003734248416
"GBP1",44.9038074113891,-0.34081916394372,0.392692952544055,-0.867902420289769,0.385447753892245,0.742003734248416
"SLC24A2",61732.9216670462,-0.187070822806074,0.215549983219069,-0.867876768127368,0.385461798244576,0.742003734248416
"RP13-20L14.2",2.61124864975343,-0.747060389512803,0.860830064907421,-0.86783724217758,0.385483438995833,NA
"RPS23",90.533894582048,0.288913779126105,0.332932905810264,0.867783790920189,0.385512705137193,0.74204114893305
"CD300C",1.10454914265166,-1.64834077792561,1.90006246315835,-0.867519257859389,0.385657564780988,NA
"CHADL",67.7481291119472,0.297138012992817,0.342526235994682,0.867489791343838,0.385673702852163,0.742252133998548
"RP11-219D15.3",8.94169523177192,0.798063109297957,0.920045045245337,0.867417430724978,0.385713334697754,0.742252133998548
"TPT1",850.692327874378,0.182466435590956,0.210357485625977,0.867411183623802,0.38571675634608,0.742252133998548
"BMP2K",2473.60128948552,-0.141065465448635,0.162689566621035,-0.867083663559255,0.385896170872462,0.742502353421897
"RP11-17M24.2",36.9243669955644,0.331619018133982,0.382491921799246,0.866996135693643,0.385944127008487,0.742502353421897
"CEBPZ",774.126173831053,0.159250296139909,0.18368283660196,0.866985174477702,0.38595013286734,0.742502353421897
"APOL2",2180.97487704952,0.150366086047441,0.173444249900359,0.86694189132141,0.385973849090199,0.742502353421897
"TEP1",110.026147130889,-0.292480042564164,0.337441330008332,-0.866758208180788,0.386074504847731,0.742502353421897
"ZBTB20",6552.1171084714,-0.222903081561807,0.257169446177892,-0.866755693083454,0.386075883196648,0.742502353421897
"LINC00634",58.7339387488541,-0.261644872835244,0.301871172018819,-0.866743488904375,0.386082571496179,0.742502353421897
"TP53TG1",220.606775847682,0.152778411624602,0.17627314498362,0.866714051302592,0.386098704580596,0.742502353421897
"AC011999.1",0.883728184285622,-1.98689181297338,2.29288825945019,-0.866545417023426,0.386191131423162,NA
"SOCS6",743.535704710932,-0.208506043476437,0.240620716273795,-0.866534048710851,0.386197362773017,0.742631513360379
"RP11-163E9.1",0.946249865984855,-1.5450317969638,1.78312168478973,-0.866475804844464,0.386229289134333,NA
"LRRC8E",5.41704691215572,-0.709021835508863,0.818455721836028,-0.86629223376718,0.386329924117981,0.7426393753564
"KRTAP20-1",1402.99168282755,0.168297938068307,0.1942775708076,0.866275697028243,0.386338990462935,0.7426393753564
"TRAPPC9",14096.7378460418,-0.0938016569412878,0.108283773629598,-0.866257739244952,0.386348836049244,0.7426393753564
"RP11-192B18.1",252.338218047426,-0.19525730026455,0.225409705398553,-0.866232888771629,0.386362460894388,0.7426393753564
"FAM49A",14194.1830177846,0.113282217376757,0.130778913002204,0.866211645105566,0.386374108456797,0.7426393753564
"TBR1",2897.20499466897,0.154392910370549,0.178245369866853,0.866181884476876,0.38639042609408,0.7426393753564
"RP11-335F8.2",0.621169498528193,1.45176534789076,1.67619198579521,0.866109228652596,0.386430264767743,NA
"RPA2P2",0.608819296925393,-1.48346539605113,1.71379704659272,-0.865601559414796,0.386708700144424,NA
"B3GNT3",2.38109889081668,-0.864732225242433,0.999026907605476,-0.865574509214243,0.386723539484155,NA
"TM9SF2",3087.99697161307,0.147073541889299,0.169949571753826,0.865395189711551,0.386821920295726,0.743325933491105
"CYP3A43",464.006975521751,-0.284822999159309,0.329128390038143,-0.865385690752172,0.38682713217551,0.743325933491105
"SEPT7-AS1",435.280789796987,-0.141131016182217,0.163089706845,-0.865358206305115,0.386842212556485,0.743325933491105
"CTD-2134P3.1",1.34480754711366,-1.49117901996761,1.72330873952111,-0.865299981233769,0.386874161127947,NA
"RP11-799D4.2",3.14073908450278,-0.699103992857667,0.808014959963317,-0.865211694706005,0.386922607736512,NA
"IGLV7-35",59.5010008973809,0.315009826800556,0.364114080838769,0.865140469368566,0.386961694834541,0.743447459723315
"INVS",11331.9476503059,-0.0767727474227553,0.0887415154551465,-0.865127748033098,0.386968676312779,0.743447459723315
"RP11-463O9.9",1495.22658910887,0.18574666093541,0.214722210801054,0.865055646746807,0.387008247003439,0.743447459723315
"TP53",73.335637412041,0.328542382742729,0.379828432402442,0.864975748826055,0.387052099532739,0.743447459723315
"RP11-341D18.2",3.22371683531531,0.85080340324495,0.983638133033147,0.864955693229798,0.387063107662048,0.743447459723315
"RN7SL813P",14.1600545173626,-0.337547110518952,0.390279824070178,-0.864884858762916,0.387101988860675,0.743461578182443
"ANKRD26P2",0.741753873962878,-1.74157857345275,2.01393954037887,-0.864762093664994,0.387169380541549,NA
"NR6A1",6246.1628305059,-0.120135584669402,0.138929134546446,-0.864725639165618,0.387189393551519,0.743470483211011
"GUCA1B",463.653091016985,0.182931910676171,0.21156046034668,0.864679110531354,0.387214938037041,0.743470483211011
"NUMA1",2414.37683973629,0.100123982664739,0.115799154255928,0.864634835272242,0.387239246361036,0.743470483211011
"RP11-476B1.1",5.32179572861064,-0.513406357515289,0.593837937229473,-0.864556346653374,0.387282341039115,0.743470483211011
"RP11-326L9.1",6.30608351040235,0.857221367851674,0.991651276786134,0.864438324155506,0.387347147551102,0.743470483211011
"FBXO3-AS1",18.7000359777609,-0.601562508457094,0.695918192161935,-0.864415552334225,0.387359652388289,0.743470483211011
"ADAM22",23139.17230579,-0.112770355690631,0.130459152479689,-0.864411224104713,0.387362029204734,0.743470483211011
"AP000770.1",34.9876807466424,-0.380043947421633,0.439705303402821,-0.864315132159024,0.387414799703344,0.743470483211011
"PLXDC1",356.796262084089,-0.25412917096989,0.294074419205493,-0.864166191865567,0.38749660141733,0.743470483211011
"RPL19",375.520650117736,0.240864440579928,0.278742739943295,0.864110185000431,0.387527364504966,0.743470483211011
"PAF1",410.37272400781,-0.154978297277396,0.179356059778939,-0.864081745932703,0.387542985901586,0.743470483211011
"LINC01141",614.563850022089,-0.222994208181658,0.25807348806778,-0.864072516131881,0.387548055854204,0.743470483211011
"PKM",3464.00463378305,-0.142350808207327,0.164761104197702,-0.863983091764889,0.387597178975728,0.743470483211011
"UBL3",5225.0111681772,-0.16829025460418,0.194793920640173,-0.86393997333751,0.387620866401225,0.743470483211011
"BEND3P1",8.03346657367005,-0.59884823691398,0.693190085527584,-0.863901907163313,0.387641779067625,0.743470483211011
"KRT16P4",0.493885199638086,-1.712388856843,1.98232323956626,-0.863829280040966,0.387681680618952,NA
"PIDD1",227.723759961841,0.147684342878911,0.17098142193816,0.86374496834121,0.387728004850875,0.743470483211011
"TRIM14",1293.48380429836,-0.183495146630802,0.212453309827906,-0.86369634240784,0.387754723424343,0.743470483211011
"GPN3",75.5274158902395,-0.246256802657485,0.285122676622579,-0.863687187474951,0.387759753926254,0.743470483211011
"TUSC5",6.94017550130684,0.643124329791143,0.74464278312249,0.86366825055948,0.387770159610956,0.743470483211011
"F9",2.55400479881967,1.49384564621283,1.72979395478561,0.863597448748157,0.387809066151809,NA
"MTFR1L",267.417717573972,-0.136895239416809,0.158517527212461,-0.863596864170918,0.387809387394711,0.743470483211011
"TIMM13",31.6572409333936,-0.406621208143354,0.470848953664673,-0.863591614632618,0.387812272182303,0.743470483211011
"ATG3",680.083954829538,0.178038610150827,0.206173515520187,0.863537732776328,0.387841882725225,0.743470483211011
"TMEFF1",0.660841651263018,-2.61654765571558,3.03009614844219,-0.863519679750355,0.387851803996331,NA
"NOSTRIN",46.2139620432164,0.36611552691673,0.423990152726657,0.863500070844245,0.387862580496481,0.743470483211011
"MAPK7",73.7741722736535,-0.21269001364048,0.246311928519397,-0.863498633293882,0.387863370540678,0.743470483211011
"CTD-2530H12.5",4.74326210889484,-0.631378382597107,0.731485236187726,-0.863145763389095,0.388057329286158,0.743781805173007
"CNBD2",44.48036349522,0.334492966885931,0.38763632674518,0.862904077372027,0.388190208702609,0.743976016499944
"HSD11B1",98.8924320929372,-0.399068517823899,0.46252742984059,-0.862799678629735,0.388247615894739,0.744013514176093
"RNPC3",6907.85931176859,-0.170792923309839,0.197962543401192,-0.862753732981238,0.388272882307851,0.744013514176093
"OR2M3",15.3749754677682,-0.572040638509476,0.663165319820554,-0.862591304780932,0.388362212789502,0.744124217078146
"METTL17",199.042629695435,0.324858952865212,0.376645190355154,0.86250657431438,0.388408816890768,0.744153042452866
"LAG3",16.3518671260285,0.413380665055201,0.479344675631594,0.86238710070269,0.388474536470462,0.744170135943064
"RAB11FIP5",743.025010132609,-0.140229462905321,0.16262444345593,-0.862290194052667,0.388527847477458,0.744170135943064
"PHC1P1",975.211873349902,-0.242537929880245,0.281280139047075,-0.862264682824457,0.388541882644817,0.744170135943064
"FCER2",34.726231952125,-0.503854377149918,0.584348038280968,-0.86225048112107,0.388549695937652,0.744170135943064
"RP11-290F24.6",5.7674943342855,-0.626442933454871,0.726561289841208,-0.862202462770597,0.388576114705007,0.744170135943064
"RP11-386M24.3",3.33451199842981,1.14420002787587,1.32725451235624,0.862080344970614,0.388643306483726,0.744170135943064
"MRPL52",121.339045875611,-0.238866025758646,0.277089440346799,-0.862053874949859,0.388657871778033,0.744170135943064
"COA3",134.80035777936,-0.298019563500044,0.34571774809445,-0.862031426337489,0.388670224527708,0.744170135943064
"AC011298.2",1.63581980547343,1.3296224838383,1.54247444108518,0.862006169063564,0.388684123079319,NA
"TMEM33",1133.00620076324,-0.245399450145395,0.284730909420576,-0.861864455266835,0.388762110841065,0.744285629386283
"DKK3",6023.76864610849,-0.142611314639946,0.1654919700322,-0.861741597566327,0.388829729448171,0.744354647288984
"FLVCR1",1562.96924463567,-0.149160291108752,0.173133264626307,-0.86153456085231,0.388943694825778,0.744449536921335
"NUDT19",347.484578157421,0.224512545432414,0.260610204300428,0.861487929972224,0.388969366053447,0.744449536921335
"ATXN7L2",312.427214419473,-0.16379845575979,0.190136223138789,-0.861479485895893,0.388974014795829,0.744449536921335
"RPS3AP2",0.960498755302212,-1.28644414108142,1.49330190036824,-0.86147626328219,0.388975788959822,NA
"ADCY3",2573.90583630364,0.146626738904805,0.17028615539386,0.861060833546139,0.389204539114942,0.744777621639049
"LYZL4",61.2835431667388,0.355834722880581,0.413284984333564,0.860991171635176,0.389242905414401,0.744777621639049
"BMP8B",102.033158747607,0.335616948399867,0.389819538182726,0.860954661134888,0.38926301449259,0.744777621639049
"TMEM194B",327.281124649947,-0.244188720688321,0.283630773978109,-0.860938738287855,0.389271784599841,0.744777621639049
"HNRNPA1P64",0.554006141865512,2.15655495582397,2.50500893477333,0.860897111338692,0.389294712776698,NA
"SHOX2",0.511738672600669,-2.25978855074354,2.62521631696318,-0.860800893298437,0.389347712941,NA
"CA15P1",5.1007735709476,0.627126189767126,0.728634092062648,0.860687410318436,0.389410228862577,0.744982051630888
"KRT8P31",6.62212032437604,0.481868977807492,0.559971879496831,0.860523528860916,0.389500519259318,0.745094332599015
"DEFB126",0.78169810678127,2.52323392291841,2.93224266975194,0.860513336412185,0.389506135203831,NA
"KRT18P35",1.17739920166156,1.58070539312134,1.83724355268784,0.860367908657955,0.389586269909818,NA
"MYL10",0.672682846010994,1.58101832278254,1.83776962520957,0.860291900080922,0.389628156723357,NA
"RP11-10J21.2",5.18552536313961,-0.547803892878151,0.636774780887345,-0.860278876174692,0.389635334213662,0.745237620315445
"RP11-713C19.1",192.560584339246,-0.356580584071987,0.41449706229617,-0.860272886125306,0.389638635364045,0.745237620315445
"RP11-305P14.1",117.346384534937,-0.366064364512651,0.425634396438432,-0.860044130774572,0.389764716471778,0.745373579046392
"PTPN14",3016.88435827714,0.196287018096636,0.228234618965264,0.860022984184139,0.389776372907745,0.745373579046392
"COL4A2",2938.51898982282,-0.209461894890431,0.243568312960661,-0.859971859000648,0.389804555037154,0.745373579046392
"HLA-DMB",2.13823922519311,-1.08603631706796,1.26305889605454,-0.859846140556428,0.389873861055007,NA
"LINC01559",6.05458752564325,-0.580735264848654,0.675430442116386,-0.859800252752875,0.389899159932997,0.745380733114375
"RP11-478J18.2",2.30988237202975,-1.19989473653372,1.39556957484121,-0.859788546672956,0.389905613892381,NA
"AC063976.1",9.70868104447223,-0.500082204721629,0.581645264004567,-0.859771815691604,0.389914838363333,0.745380733114375
"AE000661.36",8.78834722607984,0.651291770066366,0.757518432431324,0.859770194602376,0.389915732142852,0.745380733114375
"RP11-145M9.6",7.20834326078869,0.701512500061974,0.81596296488681,0.859735711361958,0.389934744601799,0.745380733114375
"AC006486.9",1.00719773335299,1.15660115514415,1.34541269044303,0.859662736467347,0.389974981431666,NA
"RP11-1267H10.1",10.2112810690723,0.382677014943697,0.445198256299756,0.859565394807022,0.390028657515579,0.745499814815162
"KIAA0087",57.3611333401124,-0.462191660069157,0.537818122415827,-0.859382830004011,0.390129339408055,0.745631814371608
"OR13K1P",0.838633611237366,-1.58694783736886,1.84686853519827,-0.859264104143987,0.390194823508698,NA
"RFX3-AS1",3104.26152592384,0.269608755300761,0.313791487571388,0.859197161106624,0.390231749367142,0.745721847609437
"FOXD4",15.4032804306456,-0.519807631541648,0.605002407723387,-0.859182748540911,0.390239699633269,0.745721847609437
"ABCD3",2473.13960767498,-0.121882743804219,0.141868407864003,-0.859125337623142,0.390271369647272,0.74572193070608
"RP11-789L4.1",2.09632357670162,-0.855530507629131,0.995862583487524,-0.85908489967868,0.390293677670693,NA
"RP11-153M3.1",5.18201021434008,0.83649975533405,0.973937106292272,0.858884778010524,0.390404088331295,0.745824379925273
"ZNF530",165.437895193246,-0.24219750379223,0.281996792449613,-0.858866165421035,0.390414358190509,0.745824379925273
"LINC01301",28.3305662971596,-0.290622541927319,0.338388807428546,-0.858842064357243,0.390427656666377,0.745824379925273
"C3orf84",116.503524534644,0.260838090070982,0.303728125508253,0.858788067896248,0.390457451812418,0.745824379925273
"RNU4ATAC",0.743522975155946,-1.89144796661166,2.20270471635738,-0.858693383895574,0.390509701602253,NA
"CTD-2331D11.2",7.00504854170908,-0.494581926909711,0.575971244978214,-0.858692046212165,0.390510439811012,0.745824379925273
"RP11-44M6.1",18.1645526940675,0.682510683123408,0.794833170796397,0.858684197137312,0.39051477138799,0.745824379925273
"LYRM7",840.049516086961,-0.161733437938106,0.188369824109094,-0.858595259102853,0.390563854618605,0.7458577085974
"ARPC3P5",1.10984680163483,-1.34360148815467,1.56508386232073,-0.858485299415429,0.390624544486451,NA
"RP11-17E13.2",4.56542829725021,-0.639109725473055,0.744467091926475,-0.85847948472674,0.390627753937428,0.745919323784469
"OLMALINC",379.223197379925,-0.266912857771759,0.310979081320743,-0.858298431644236,0.390727695246759,0.746030193478805
"RP11-343H19.1",4.01283826230681,0.634337011670364,0.739096842561492,0.858259669290345,0.390749094086401,0.746030193478805
"AC011718.2",1.3300045974645,-1.17480753136971,1.36884907613043,-0.858244748713093,0.390757331212461,NA
"MIR5008",3.12662686944207,-0.64374994076918,0.750114361802076,-0.85820239359587,0.390780714558093,NA
